,URUN_ADI,ORTALAMA_FIYAT,YIL,SEZON
3061,DOMATES  SALKIM,4.25,2018,Winter
3062,SALATALIK  SİLOR,5.0,2018,Winter
3063,SALATALIK  SİLOR,4.75,2018,Winter
3064,DOMATES  SALKIM,4.25,2018,Winter
3065,DOMATES  SALKIM,4.25,2018,Winter
3066,SALATALIK  SİLOR,4.5,2018,Winter
3067,DOMATES  SALKIM,4.0,2018,Winter
3068,SALATALIK  SİLOR,4.5,2018,Winter
3069,DOMATES  SALKIM,4.0,2018,Winter
3070,SALATALIK  SİLOR,3.75,2018,Winter
3071,SALATALIK  SİLOR,3.75,2018,Winter
3072,DOMATES  SALKIM,4.0,2018,Winter
3073,SALATALIK  SİLOR,3.75,2018,Winter
3074,DOMATES  SALKIM,4.0,2018,Winter
3075,KARPUZ,3.0,2018,Winter
3076,DOMATES  SALKIM,4.0,2018,Winter
3077,SALATALIK  SİLOR,3.75,2018,Winter
3078,DOMATES  SALKIM,3.75,2018,Winter
3079,SALATALIK  SİLOR,3.75,2018,Winter
3080,KARPUZ,3.0,2018,Winter
3081,DOMATES  SALKIM,3.75,2018,Winter
3082,SALATALIK  SİLOR,3.75,2018,Winter
3083,KARPUZ,3.0,2018,Winter
3084,KARPUZ,3.0,2018,Winter
3085,DOMATES  SALKIM,3.75,2018,Winter
3086,SALATALIK  SİLOR,3.75,2018,Winter
3087,DOMATES  SALKIM,3.75,2018,Winter
3088,SALATALIK  SİLOR,3.75,2018,Winter
3089,KARPUZ,3.0,2018,Winter
3090,DOMATES  SALKIM,3.75,2018,Winter
3091,SALATALIK  SİLOR,3.75,2018,Winter
3092,KARPUZ,3.0,2018,Winter
3093,DOMATES  SALKIM,3.75,2018,Winter
3094,SALATALIK  SİLOR,3.75,2018,Winter
3095,KARPUZ,3.0,2018,Winter
3096,SALATALIK  SİLOR,3.75,2018,Winter
3097,KARPUZ,3.0,2018,Winter
3098,DOMATES  SALKIM,3.75,2018,Winter
3099,DOMATES  SALKIM,3.75,2018,Winter
3100,SALATALIK  SİLOR,3.75,2018,Winter
3101,KARPUZ,3.0,2018,Winter
3102,DOMATES  SALKIM,3.75,2018,Winter
3103,SALATALIK  SİLOR,3.5,2018,Winter
3104,KARPUZ,3.0,2018,Winter
3105,KARPUZ,3.0,2018,Winter
3106,DOMATES  SALKIM,3.75,2018,Winter
3107,SALATALIK  SİLOR,3.5,2018,Winter
3108,KARPUZ,3.0,2018,Winter
3109,DOMATES  SALKIM,3.75,2018,Winter
3110,SALATALIK  SİLOR,3.5,2018,Winter
3111,DOMATES  SALKIM,3.75,2018,Winter
3112,SALATALIK  SİLOR,3.5,2018,Winter
3113,KARPUZ,3.0,2018,Winter
3114,DOMATES  SALKIM,3.75,2018,Winter
3115,SALATALIK  SİLOR,3.0,2018,Winter
3116,KARPUZ,3.0,2018,Winter
3117,SALATALIK  SİLOR,3.0,2018,Winter
3118,DOMATES  SALKIM,3.75,2018,Winter
3119,KARPUZ,3.0,2018,Winter
3120,KARPUZ,3.0,2018,Winter
3121,SALATALIK  SİLOR,3.0,2018,Winter
3122,DOMATES  SALKIM,3.75,2018,Winter
3123,DOMATES  SALKIM,3.75,2018,Winter
3124,KARPUZ,3.0,2018,Winter
3125,SALATALIK  SİLOR,3.0,2018,Winter
3126,DOMATES  SALKIM,3.75,2018,Winter
3127,SALATALIK  SİLOR,3.25,2018,Winter
3128,KARPUZ,3.0,2018,Winter
3129,DOMATES  SALKIM,3.75,2018,Winter
3130,KARPUZ,3.0,2018,Winter
3131,SALATALIK  SİLOR,3.0,2018,Winter
3132,DOMATES  SALKIM,3.75,2018,Winter
3133,SALATALIK  SİLOR,3.0,2018,Winter
3134,KARPUZ,3.0,2018,Winter
3135,DOMATES  SALKIM,3.75,2018,Winter
3136,SALATALIK  SİLOR,3.0,2018,Winter
3137,KARPUZ,3.0,2018,Winter
3138,KARPUZ,3.0,2018,Winter
3139,DOMATES  SALKIM,3.5,2018,Winter
3140,SALATALIK  SİLOR,3.0,2018,Winter
3141,DOMATES  SALKIM,3.5,2018,Winter
3142,SALATALIK  SİLOR,3.0,2018,Winter
3143,KARPUZ,3.0,2018,Winter
3144,DOMATES  SALKIM,3.0,2018,Winter
3145,SALATALIK  SİLOR,3.25,2018,Winter
3146,KARPUZ,3.0,2018,Winter
3147,DOMATES  SALKIM,3.0,2018,Winter
3148,SALATALIK  SİLOR,3.25,2018,Winter
3149,KARPUZ,3.0,2018,Winter
3150,DOMATES  SALKIM,3.0,2018,Winter
3151,SALATALIK  SİLOR,3.25,2018,Winter
3152,KARPUZ,2.75,2018,Winter
3153,DOMATES  SALKIM,3.0,2018,Winter
3154,SALATALIK  SİLOR,3.25,2018,Winter
3155,KARPUZ,2.75,2018,Winter
3156,KARPUZ,2.75,2018,Winter
3157,DOMATES  SALKIM,3.0,2018,Winter
3158,SALATALIK  SİLOR,3.5,2018,Winter
3159,DOMATES  SALKIM,3.0,2018,Winter
3160,SALATALIK  SİLOR,3.5,2018,Winter
3161,KARPUZ,2.75,2018,Winter
3162,DOMATES  SALKIM,3.5,2018,Winter
3163,SALATALIK  SİLOR,3.5,2018,Winter
3164,KARPUZ,2.75,2018,Winter
3165,DOMATES  SALKIM,3.5,2018,Winter
3166,SALATALIK  SİLOR,3.5,2018,Winter
3167,KARPUZ,2.65,2018,Winter
3168,KARPUZ,2.65,2018,Winter
3169,DOMATES  SALKIM,3.25,2018,Winter
3170,SALATALIK  SİLOR,4.0,2018,Winter
3171,KARPUZ,2.65,2018,Spring
3172,DOMATES  SALKIM,3.25,2018,Spring
3173,SALATALIK  SİLOR,3.75,2018,Spring
3174,DOMATES  SALKIM,3.25,2018,Spring
3175,SALATALIK  SİLOR,3.75,2018,Spring
3176,KARPUZ,2.25,2018,Spring
3177,KARPUZ,2.25,2018,Spring
3178,DOMATES  SALKIM,3.25,2018,Spring
3179,SALATALIK  SİLOR,3.35,2018,Spring
3180,KARPUZ,2.25,2018,Spring
3181,DOMATES  SALKIM,3.25,2018,Spring
3182,SALATALIK  SİLOR,3.35,2018,Spring
3183,DOMATES  SALKIM,3.25,2018,Spring
3184,SALATALIK  SİLOR,3.1,2018,Spring
3185,KARPUZ,2.25,2018,Spring
3186,DOMATES  SALKIM,3.25,2018,Spring
3187,SALATALIK  SİLOR,2.5,2018,Spring
3188,KARPUZ,2.25,2018,Spring
3189,DOMATES  SALKIM,3.0,2018,Spring
3190,SALATALIK  SİLOR,2.0,2018,Spring
3191,KARPUZ,2.25,2018,Spring
3192,DOMATES  SALKIM,3.0,2018,Spring
3193,SALATALIK  SİLOR,2.0,2018,Spring
3194,KARPUZ,2.25,2018,Spring
3195,SALATALIK  SİLOR,2.0,2018,Spring
3196,DOMATES  SALKIM,3.0,2018,Spring
3197,KARPUZ,2.25,2018,Spring
3198,DOMATES  SALKIM,3.0,2018,Spring
3199,SALATALIK  SİLOR,2.0,2018,Spring
3200,KARPUZ,2.25,2018,Spring
3201,DOMATES  SALKIM,3.0,2018,Spring
3202,SALATALIK  SİLOR,1.65,2018,Spring
3203,KARPUZ,2.25,2018,Spring
3204,DOMATES  SALKIM,3.25,2018,Spring
3205,SALATALIK  SİLOR,1.65,2018,Spring
3206,KARPUZ,2.25,2018,Spring
3207,DOMATES  SALKIM,3.0,2018,Spring
3208,SALATALIK  SİLOR,1.9,2018,Spring
3209,KARPUZ,2.25,2018,Spring
3210,KARPUZ,2.25,2018,Spring
3211,DOMATES  SALKIM,3.0,2018,Spring
3212,SALATALIK  SİLOR,1.9,2018,Spring
3213,DOMATES  SALKIM,3.0,2018,Spring
3214,KARPUZ,2.25,2018,Spring
3215,SALATALIK  SİLOR,1.9,2018,Spring
3216,DOMATES  SALKIM,3.0,2018,Spring
3217,SALATALIK  SİLOR,1.9,2018,Spring
3218,KARPUZ,2.15,2018,Spring
3219,DOMATES  SALKIM,3.0,2018,Spring
3220,SALATALIK  SİLOR,1.9,2018,Spring
3221,KARPUZ,2.25,2018,Spring
3222,DOMATES  SALKIM,3.25,2018,Spring
3223,SALATALIK  SİLOR,1.9,2018,Spring
3224,KARPUZ,2.25,2018,Spring
3225,DOMATES  SALKIM,3.25,2018,Spring
3226,SALATALIK  SİLOR,1.9,2018,Spring
3227,KARPUZ,2.25,2018,Spring
3228,DOMATES  SALKIM,3.25,2018,Spring
3229,SALATALIK  SİLOR,1.9,2018,Spring
3230,KARPUZ,2.25,2018,Spring
3231,DOMATES  SALKIM,3.25,2018,Spring
3232,KARPUZ,2.25,2018,Spring
3233,SALATALIK  SİLOR,2.25,2018,Spring
3234,DOMATES  SALKIM,3.25,2018,Spring
3235,SALATALIK  SİLOR,2.15,2018,Spring
3236,KARPUZ,2.4,2018,Spring
3237,KARPUZ,2.25,2018,Spring
3238,SALATALIK  SİLOR,2.0,2018,Spring
3239,DOMATES  SALKIM,3.25,2018,Spring
3240,KARPUZ,2.25,2018,Spring
3241,DOMATES  SALKIM,3.25,2018,Spring
3242,SALATALIK  SİLOR,2.25,2018,Spring
3243,DOMATES  SALKIM,3.25,2018,Spring
3244,SALATALIK  SİLOR,2.25,2018,Spring
3245,KARPUZ,2.25,2018,Spring
3246,DOMATES  SALKIM,3.25,2018,Spring
3247,SALATALIK  SİLOR,2.25,2018,Spring
3248,KARPUZ,2.15,2018,Spring
3249,KARPUZ,2.15,2018,Spring
3250,SALATALIK  SİLOR,2.25,2018,Spring
3251,DOMATES  SALKIM,3.25,2018,Spring
3252,DOMATES  SALKIM,3.25,2018,Spring
3253,SALATALIK  SİLOR,2.15,2018,Spring
3254,KARPUZ,2.0,2018,Spring
3255,DOMATES  SALKIM,3.25,2018,Spring
3256,SALATALIK  SİLOR,2.15,2018,Spring
3257,KARPUZ,2.1,2018,Spring
3258,DOMATES  SALKIM,3.25,2018,Spring
3259,KARPUZ,2.1,2018,Spring
3260,SALATALIK  SİLOR,2.15,2018,Spring
3261,DOMATES  SALKIM,3.25,2018,Spring
3262,SALATALIK  SİLOR,2.15,2018,Spring
3263,KARPUZ,2.1,2018,Spring
3264,DOMATES  SALKIM,3.25,2018,Spring
3265,SALATALIK  SİLOR,2.15,2018,Spring
3266,KARPUZ,2.1,2018,Spring
3267,DOMATES  SALKIM,3.25,2018,Spring
3268,SALATALIK  SİLOR,2.15,2018,Spring
3269,KARPUZ,2.1,2018,Spring
3270,DOMATES  SALKIM,3.25,2018,Spring
3271,SALATALIK  SİLOR,2.15,2018,Spring
3272,KARPUZ,2.1,2018,Spring
3273,DOMATES  SALKIM,3.25,2018,Spring
3274,KARPUZ,2.1,2018,Spring
3275,SALATALIK  SİLOR,1.85,2018,Spring
3276,DOMATES  SALKIM,3.25,2018,Spring
3277,SALATALIK  SİLOR,1.85,2018,Spring
3278,KARPUZ,2.0,2018,Spring
3279,SALATALIK  SİLOR,1.75,2018,Spring
3280,KARPUZ,2.0,2018,Spring
3281,DOMATES  SALKIM,3.25,2018,Spring
3282,SALATALIK  SİLOR,1.75,2018,Spring
3283,KARPUZ,2.0,2018,Spring
3284,DOMATES  SALKIM,3.25,2018,Spring
3285,DOMATES  SALKIM,3.25,2018,Spring
3286,SALATALIK  SİLOR,1.9,2018,Spring
3287,KARPUZ,2.0,2018,Spring
3288,DOMATES  SALKIM,3.25,2018,Spring
3289,SALATALIK  SİLOR,1.75,2018,Spring
3290,KARPUZ,2.0,2018,Spring
3291,DOMATES  SALKIM,3.25,2018,Spring
3292,SALATALIK  SİLOR,1.75,2018,Spring
3293,KARPUZ,2.0,2018,Spring
3294,KARPUZ,2.0,2018,Spring
3295,SALATALIK  SİLOR,1.75,2018,Spring
3296,DOMATES  SALKIM,3.25,2018,Spring
3297,DOMATES  SALKIM,3.25,2018,Spring
3298,SALATALIK  SİLOR,1.75,2018,Spring
3299,KARPUZ,2.0,2018,Spring
3300,DOMATES  SALKIM,3.25,2018,Spring
3301,SALATALIK  SİLOR,1.75,2018,Spring
3302,KARPUZ,2.0,2018,Spring
3303,DOMATES  SALKIM,3.15,2018,Spring
3304,SALATALIK  SİLOR,1.65,2018,Spring
3305,KARPUZ,2.0,2018,Spring
3306,DOMATES  SALKIM,3.0,2018,Spring
3307,SALATALIK  SİLOR,1.5,2018,Spring
3308,KARPUZ,2.0,2018,Spring
3309,DOMATES  SALKIM,3.15,2018,Spring
3310,SALATALIK  SİLOR,1.65,2018,Spring
3311,KARPUZ,1.9,2018,Spring
3312,DOMATES  SALKIM,3.25,2018,Spring
3313,SALATALIK  SİLOR,1.65,2018,Spring
3314,KARPUZ,1.9,2018,Spring
3315,DOMATES  SALKIM,3.25,2018,Spring
3316,SALATALIK  SİLOR,1.75,2018,Spring
3317,KARPUZ,1.9,2018,Spring
3318,KARPUZ,1.9,2018,Spring
3319,SALATALIK  SİLOR,1.75,2018,Spring
3320,DOMATES  SALKIM,3.25,2018,Spring
3321,DOMATES  SALKIM,3.25,2018,Spring
3322,SALATALIK  SİLOR,1.75,2018,Spring
3323,KARPUZ,1.9,2018,Spring
3324,KARPUZ,1.85,2018,Spring
3325,DOMATES  SALKIM,3.25,2018,Spring
3326,SALATALIK  SİLOR,1.75,2018,Spring
3327,KARPUZ,1.8,2018,Spring
3328,DOMATES  SALKIM,3.25,2018,Spring
3329,SALATALIK  SİLOR,1.75,2018,Spring
3330,DOMATES  SALKIM,3.25,2018,Spring
3331,SALATALIK  SİLOR,1.75,2018,Spring
3332,KARPUZ,1.9,2018,Spring
3333,KARPUZ,1.85,2018,Spring
3334,DOMATES  SALKIM,3.25,2018,Spring
3335,SALATALIK  SİLOR,1.75,2018,Spring
3336,DOMATES  SALKIM,2.65,2018,Spring
3337,KARPUZ,1.8,2018,Spring
3338,SALATALIK  SİLOR,1.75,2018,Spring
3339,DOMATES  SALKIM,2.65,2018,Spring
3340,SALATALIK  SİLOR,1.75,2018,Spring
3341,KARPUZ,1.8,2018,Spring
3342,KARPUZ,1.8,2018,Spring
3343,DOMATES  SALKIM,2.4,2018,Spring
3344,SALATALIK  SİLOR,1.75,2018,Spring
3345,DOMATES  SALKIM,2.4,2018,Spring
3346,SALATALIK  SİLOR,1.75,2018,Spring
3347,KARPUZ,1.8,2018,Spring
3348,SALATALIK  SİLOR,1.9,2018,Spring
3349,DOMATES  SALKIM,2.4,2018,Spring
3350,KARPUZ,1.8,2018,Spring
3351,DOMATES  SALKIM,2.4,2018,Spring
3352,SALATALIK  SİLOR,1.9,2018,Spring
3353,KARPUZ,1.8,2018,Spring
3354,DOMATES  SALKIM,2.4,2018,Spring
3355,SALATALIK  SİLOR,1.9,2018,Spring
3356,KARPUZ,1.8,2018,Spring
3357,DOMATES  SALKIM,2.4,2018,Spring
3358,SALATALIK  SİLOR,1.9,2018,Spring
3359,KARPUZ,1.8,2018,Spring
3360,DOMATES  SALKIM,2.4,2018,Spring
3361,KARPUZ,1.8,2018,Spring
3362,SALATALIK  SİLOR,2.0,2018,Spring
3363,DOMATES  SALKIM,2.4,2018,Spring
3364,SALATALIK  SİLOR,2.0,2018,Spring
3365,KARPUZ,1.45,2018,Spring
3366,SALATALIK  SİLOR,2.35,2018,Spring
3367,DOMATES  SALKIM,2.4,2018,Spring
3368,KARPUZ,1.45,2018,Spring
3369,KARPUZ,1.45,2018,Spring
3370,DOMATES  SALKIM,2.25,2018,Spring
3371,SALATALIK  SİLOR,2.35,2018,Spring
3372,KARPUZ,1.45,2018,Spring
3373,DOMATES  SALKIM,2.25,2018,Spring
3374,SALATALIK  SİLOR,2.35,2018,Spring
3375,DOMATES  SALKIM,2.25,2018,Spring
3376,KARPUZ,1.45,2018,Spring
3377,SALATALIK  SİLOR,2.35,2018,Spring
3378,DOMATES  SALKIM,2.25,2018,Spring
3379,SALATALIK  SİLOR,2.0,2018,Spring
3380,KARPUZ,1.45,2018,Spring
3381,KARPUZ,1.45,2018,Spring
3382,DOMATES  SALKIM,2.25,2018,Spring
3383,SALATALIK  SİLOR,2.0,2018,Spring
3384,DOMATES  SALKIM,2.0,2018,Spring
3385,SALATALIK  SİLOR,2.0,2018,Spring
3386,KARPUZ,1.3,2018,Spring
3387,KARPUZ,1.3,2018,Spring
3388,DOMATES  SALKIM,2.0,2018,Spring
3389,SALATALIK  SİLOR,2.0,2018,Spring
3390,KARPUZ,1.4,2018,Spring
3391,DOMATES  SALKIM,2.0,2018,Spring
3392,SALATALIK  SİLOR,2.0,2018,Spring
3393,KARPUZ,1.3,2018,Spring
3394,DOMATES  SALKIM,2.0,2018,Spring
3395,SALATALIK  SİLOR,2.0,2018,Spring
3396,DOMATES  SALKIM,2.0,2018,Spring
3397,SALATALIK  SİLOR,2.0,2018,Spring
3398,KARPUZ,1.1,2018,Spring
3399,KARPUZ,1.1,2018,Spring
3400,DOMATES  SALKIM,2.0,2018,Spring
3401,SALATALIK  SİLOR,1.75,2018,Spring
3402,DOMATES  SALKIM,2.0,2018,Spring
3403,SALATALIK  SİLOR,1.75,2018,Spring
3404,KARPUZ,0.95,2018,Spring
3405,SALATALIK  SİLOR,2.0,2018,Spring
3406,DOMATES  SALKIM,2.0,2018,Spring
3407,KARPUZ,0.95,2018,Spring
3408,DOMATES  SALKIM,2.0,2018,Summer
3409,KARPUZ,0.95,2018,Summer
3410,SALATALIK  SİLOR,2.0,2018,Summer
3411,DOMATES  SALKIM,2.0,2018,Summer
3412,SALATALIK  SİLOR,2.15,2018,Summer
3413,KARPUZ,0.95,2018,Summer
3414,KARPUZ,0.85,2018,Summer
3415,DOMATES  SALKIM,2.0,2018,Summer
3416,SALATALIK  SİLOR,2.35,2018,Summer
3417,DOMATES  SALKIM,2.0,2018,Summer
3418,SALATALIK  SİLOR,2.35,2018,Summer
3419,KARPUZ,0.85,2018,Summer
3420,DOMATES  SALKIM,2.0,2018,Summer
3421,SALATALIK  SİLOR,2.35,2018,Summer
3422,KARPUZ,0.8,2018,Summer
3423,SALATALIK  SİLOR,2.0,2018,Summer
3424,DOMATES  SALKIM,2.0,2018,Summer
3425,KARPUZ,0.9,2018,Summer
3426,KARPUZ,0.7,2018,Summer
3427,SALATALIK  SİLOR,2.0,2018,Summer
3428,DOMATES  SALKIM,2.0,2018,Summer
3429,DOMATES  SALKIM,2.0,2018,Summer
3430,SALATALIK  SİLOR,2.0,2018,Summer
3431,KARPUZ,0.7,2018,Summer
3432,DOMATES  SALKIM,2.0,2018,Summer
3433,SALATALIK  SİLOR,2.0,2018,Summer
3434,KARPUZ,0.7,2018,Summer
3435,DOMATES  SALKIM,2.0,2018,Summer
3436,SALATALIK  SİLOR,1.65,2018,Summer
3437,KARPUZ,0.75,2018,Summer
3438,DOMATES  SALKIM,2.25,2018,Summer
3439,SALATALIK  SİLOR,1.65,2018,Summer
3440,KARPUZ,0.7,2018,Summer
3441,SALATALIK  SİLOR,1.65,2018,Summer
3442,KARPUZ,0.7,2018,Summer
3443,DOMATES  SALKIM,2.25,2018,Summer
3444,DOMATES  SALKIM,2.25,2018,Summer
3445,SALATALIK  SİLOR,1.65,2018,Summer
3446,KARPUZ,0.65,2018,Summer
3447,KARPUZ,0.65,2018,Summer
3448,DOMATES  SALKIM,2.25,2018,Summer
3449,SALATALIK  SİLOR,1.65,2018,Summer
3450,KARPUZ,0.65,2018,Summer
3451,DOMATES  SALKIM,2.25,2018,Summer
3452,SALATALIK  SİLOR,1.65,2018,Summer
3453,DOMATES  SALKIM,3.75,2018,Summer
3454,KARPUZ,0.65,2018,Summer
3455,SALATALIK  SİLOR,1.65,2018,Summer
3456,DOMATES  SALKIM,3.75,2018,Summer
3457,SALATALIK  SİLOR,1.8,2018,Summer
3458,KARPUZ,0.55,2018,Summer
3459,DOMATES  SALKIM,3.75,2018,Summer
3460,SALATALIK  SİLOR,1.9,2018,Summer
3461,KARPUZ,0.55,2018,Summer
3462,DOMATES  SALKIM,3.5,2018,Summer
3463,SALATALIK  SİLOR,2.1,2018,Summer
3464,KARPUZ,0.63,2018,Summer
3465,DOMATES  SALKIM,3.25,2018,Summer
3466,KARPUZ,0.6,2018,Summer
3467,SALATALIK  SİLOR,2.0,2018,Summer
3468,DOMATES  SALKIM,3.0,2018,Summer
3469,SALATALIK  SİLOR,1.9,2018,Summer
3470,KARPUZ,0.58,2018,Summer
3471,KARPUZ,0.58,2018,Summer
3472,DOMATES  SALKIM,2.5,2018,Summer
3473,SALATALIK  SİLOR,1.75,2018,Summer
3474,DOMATES  SALKIM,2.5,2018,Summer
3475,SALATALIK  SİLOR,2.0,2018,Summer
3476,KARPUZ,0.55,2018,Summer
3477,DOMATES  SALKIM,2.5,2018,Summer
3478,SALATALIK  SİLOR,2.0,2018,Summer
3479,KARPUZ,0.55,2018,Summer
3480,DOMATES  SALKIM,2.75,2018,Summer
3481,KARPUZ,0.55,2018,Summer
3482,SALATALIK  SİLOR,2.0,2018,Summer
3483,KARPUZ,0.58,2018,Summer
3484,DOMATES  SALKIM,2.75,2018,Summer
3485,SALATALIK  SİLOR,2.0,2018,Summer
3486,KARPUZ,0.5,2018,Summer
3487,DOMATES  SALKIM,2.75,2018,Summer
3488,SALATALIK  SİLOR,2.0,2018,Summer
3489,DOMATES  SALKIM,2.75,2018,Summer
3490,SALATALIK  SİLOR,2.0,2018,Summer
3491,KARPUZ,0.5,2018,Summer
3492,KARPUZ,0.5,2018,Summer
3493,DOMATES  SALKIM,2.75,2018,Summer
3494,SALATALIK  SİLOR,1.9,2018,Summer
3495,DOMATES  SALKIM,2.75,2018,Summer
3496,SALATALIK  SİLOR,1.9,2018,Summer
3497,KARPUZ,0.5,2018,Summer
3498,DOMATES  SALKIM,3.0,2018,Summer
3499,SALATALIK  SİLOR,1.9,2018,Summer
3500,KARPUZ,0.5,2018,Summer
3501,SALATALIK  SİLOR,1.9,2018,Summer
3502,DOMATES  SALKIM,3.6,2018,Summer
3503,KARPUZ,0.58,2018,Summer
3504,DOMATES  SALKIM,3.6,2018,Summer
3505,KARPUZ,0.55,2018,Summer
3506,SALATALIK  SİLOR,1.65,2018,Summer
3507,KARPUZ,0.55,2018,Summer
3508,DOMATES  SALKIM,3.6,2018,Summer
3509,SALATALIK  SİLOR,1.65,2018,Summer
3510,DOMATES  SALKIM,3.6,2018,Summer
3511,SALATALIK  SİLOR,1.65,2018,Summer
3512,KARPUZ,0.55,2018,Summer
3513,DOMATES  SALKIM,3.6,2018,Summer
3514,SALATALIK  SİLOR,1.65,2018,Summer
3515,KARPUZ,0.5,2018,Summer
3516,DOMATES  SALKIM,3.1,2018,Summer
3517,SALATALIK  SİLOR,1.65,2018,Summer
3518,KARPUZ,0.55,2018,Summer
3519,DOMATES  SALKIM,3.1,2018,Summer
3520,KARPUZ,0.53,2018,Summer
3521,SALATALIK  SİLOR,1.65,2018,Summer
3522,DOMATES  SALKIM,3.1,2018,Summer
3523,SALATALIK  SİLOR,1.65,2018,Summer
3524,KARPUZ,0.58,2018,Summer
3525,SALATALIK  SİLOR,1.55,2018,Summer
3526,KARPUZ,0.58,2018,Summer
3527,DOMATES  SALKIM,3.1,2018,Summer
3528,DOMATES  SALKIM,2.6,2018,Summer
3529,SALATALIK  SİLOR,1.55,2018,Summer
3530,KARPUZ,0.58,2018,Summer
3531,SALATALIK  SİLOR,1.55,2018,Summer
3532,DOMATES  SALKIM,2.6,2018,Summer
3533,KARPUZ,0.58,2018,Summer
3534,DOMATES  SALKIM,2.85,2018,Summer
3535,SALATALIK  SİLOR,1.7,2018,Summer
3536,KARPUZ,0.58,2018,Summer
3537,DOMATES  SALKIM,2.6,2018,Summer
3538,SALATALIK  SİLOR,1.7,2018,Summer
3539,KARPUZ,0.58,2018,Summer
3540,DOMATES  SALKIM,2.6,2018,Summer
3541,KARPUZ,0.58,2018,Summer
3542,SALATALIK  SİLOR,1.8,2018,Summer
3543,KARPUZ,0.55,2018,Summer
3544,DOMATES  SALKIM,2.5,2018,Summer
3545,SALATALIK  SİLOR,1.75,2018,Summer
3546,DOMATES  SALKIM,2.6,2018,Summer
3547,SALATALIK  SİLOR,2.0,2018,Summer
3548,KARPUZ,0.55,2018,Summer
3549,DOMATES  SALKIM,2.5,2018,Summer
3550,SALATALIK  SİLOR,1.9,2018,Summer
3551,KARPUZ,0.55,2018,Summer
3552,DOMATES  SALKIM,2.35,2018,Summer
3553,SALATALIK  SİLOR,2.0,2018,Summer
3554,KARPUZ,0.55,2018,Summer
3555,DOMATES  SALKIM,2.5,2018,Summer
3556,SALATALIK  SİLOR,2.0,2018,Summer
3557,KARPUZ,0.6,2018,Summer
3558,DOMATES  SALKIM,2.35,2018,Summer
3559,SALATALIK  SİLOR,2.0,2018,Summer
3560,KARPUZ,0.65,2018,Summer
3561,DOMATES  SALKIM,2.35,2018,Summer
3562,SALATALIK  SİLOR,2.0,2018,Summer
3563,KARPUZ,0.65,2018,Summer
3564,DOMATES  SALKIM,2.6,2018,Summer
3565,SALATALIK  SİLOR,2.1,2018,Summer
3566,KARPUZ,0.65,2018,Summer
3567,KARPUZ,0.65,2018,Summer
3568,DOMATES  SALKIM,2.6,2018,Summer
3569,SALATALIK  SİLOR,2.0,2018,Summer
3570,DOMATES  SALKIM,2.6,2018,Summer
3571,SALATALIK  SİLOR,2.15,2018,Summer
3572,KARPUZ,0.7,2018,Summer
3573,DOMATES  SALKIM,2.6,2018,Summer
3574,SALATALIK  SİLOR,2.15,2018,Summer
3575,KARPUZ,0.7,2018,Summer
3576,DOMATES  SALKIM,2.6,2018,Summer
3577,SALATALIK  SİLOR,2.0,2018,Summer
3578,KARPUZ,0.7,2018,Summer
3579,DOMATES  SALKIM,2.75,2018,Summer
3580,KARPUZ,0.7,2018,Summer
3581,SALATALIK  SİLOR,2.15,2018,Summer
3582,DOMATES  SALKIM,2.75,2018,Summer
3583,SALATALIK  SİLOR,2.65,2018,Summer
3584,KARPUZ,0.7,2018,Summer
3585,DOMATES  SALKIM,2.55,2018,Summer
3586,SALATALIK  SİLOR,3.2,2018,Summer
3587,KARPUZ,0.7,2018,Summer
3588,KARPUZ,0.9,2018,Summer
3589,DOMATES  SALKIM,2.55,2018,Summer
3590,SALATALIK  SİLOR,3.05,2018,Summer
3591,DOMATES  SALKIM,2.5,2018,Summer
3592,SALATALIK  SİLOR,3.0,2018,Summer
3593,KARPUZ,0.9,2018,Summer
3594,SALATALIK  SİLOR,2.9,2018,Summer
3595,KARPUZ,0.9,2018,Summer
3596,DOMATES  SALKIM,2.5,2018,Summer
3597,DOMATES  SALKIM,2.55,2018,Summer
3598,KARPUZ,0.9,2018,Summer
3599,SALATALIK  SİLOR,2.85,2018,Summer
3600,DOMATES  SALKIM,2.5,2018,Summer
3601,SALATALIK  SİLOR,3.15,2018,Summer
3602,KARPUZ,0.9,2018,Summer
3603,KARPUZ,0.9,2018,Summer
3604,DOMATES  SALKIM,2.5,2018,Summer
3605,SALATALIK  SİLOR,3.15,2018,Summer
3606,DOMATES  SALKIM,2.5,2018,Summer
3607,SALATALIK  SİLOR,3.15,2018,Summer
3608,KARPUZ,0.95,2018,Summer
3609,KARPUZ,0.95,2018,Summer
3610,SALATALIK  SİLOR,3.15,2018,Summer
3611,DOMATES  SALKIM,2.5,2018,Summer
3612,DOMATES  SALKIM,2.5,2018,Summer
3613,KARPUZ,1.1,2018,Summer
3614,SALATALIK  SİLOR,2.75,2018,Summer
3615,SALATALIK  SİLOR,1.75,2018,Summer
3616,DOMATES  SALKIM,2.5,2018,Summer
3617,KARPUZ,1.2,2018,Summer
3618,DOMATES  SALKIM,2.4,2018,Summer
3619,SALATALIK  SİLOR,1.65,2018,Summer
3620,KARPUZ,1.2,2018,Summer
3621,DOMATES  SALKIM,2.55,2018,Summer
3622,SALATALIK  SİLOR,1.75,2018,Summer
3623,KARPUZ,1.2,2018,Summer
3624,DOMATES  SALKIM,2.55,2018,Summer
3625,SALATALIK  SİLOR,1.75,2018,Summer
