_id,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
21299,2024-08-14T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,120.0,90
21300,2024-08-14T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,25.0,17.5
21301,2024-08-14T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,35.0,25
21302,2024-08-14T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
21303,2024-08-14T00:00:00,SEBZE,MANTAR,kg,45.0,90.0,67.5
21304,2024-08-14T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
21305,2024-08-14T00:00:00,SEBZE,BİBER KIRMIZI,kg,20.0,50.0,35
21306,2024-08-14T00:00:00,SEBZE,LAHANA  BEYAZ,kg,15.0,35.0,25
21307,2024-08-14T00:00:00,SEBZE,PIRASA,kg,18.0,40.0,29
21308,2024-08-14T00:00:00,SEBZE,PAZI,adet,15.0,25.0,20
21309,2024-08-14T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,50.0,37.5
21310,2024-08-14T00:00:00,SEBZE,DOMATES (DİĞER),kg,22.0,35.0,28.5
21311,2024-08-14T00:00:00,SEBZE,SALATALIK ,kg,22.0,35.0,28.5
21312,2024-08-14T00:00:00,SEBZE,DOMATES  SALKIM,kg,10.0,35.0,22.5
21313,2024-08-14T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
21314,2024-08-14T00:00:00,SEBZE,ACUR,kg,15.0,35.0,25
21315,2024-08-14T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,15.0,30.0,22.5
21316,2024-08-14T00:00:00,İTHAL,MANGO,adet,40.0,70.0,55
21317,2024-08-14T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,40.0,30
21318,2024-08-14T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,40.0,25
21319,2024-08-14T00:00:00,SEBZE,DOMATES CHERRY,kg,30.0,50.0,40
21320,2024-08-14T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,11.0,8
21321,2024-08-14T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,30.0,22.5
21322,2024-08-14T00:00:00,MEYVE,KIVI  ,kg,35.0,150.0,92.5
21323,2024-08-14T00:00:00,İTHAL,ZENCEFİL,kg,80.0,160.0,120
21324,2024-08-14T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
21325,2024-08-14T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,35.0,70.0,52.5
21326,2024-08-14T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
21327,2024-08-14T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,60.0,42.5
21328,2024-08-14T00:00:00,SEBZE,SALATALIK  SİLOR,kg,32.0,30.0,31
21329,2024-08-14T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,35.0,60.0,47.5
21330,2024-08-14T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,65.0,150.0,107.5
21331,2024-08-14T00:00:00,MEYVE,ARMUT AKÇA,kg,30.0,60.0,45
21332,2024-08-14T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,20.0,35.0,27.5
21333,2024-08-14T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,65.0,55
21334,2024-08-14T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,70.0,51
21335,2024-08-14T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35
21336,2024-08-14T00:00:00,SEBZE,DOMATES PEMBE,kg,20.0,50.0,35
21337,2024-08-14T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15
21338,2024-08-14T00:00:00,MEYVE,LİMON LAMAS,kg,45.0,60.0,52.5
21339,2024-08-14T00:00:00,SEBZE,PATATES TAZE,kg,6.0,20.0,13
21340,2024-08-14T00:00:00,SEBZE,DOMATES TARLA,kg,15.0,30.0,22.5
21341,2024-08-14T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
21342,2024-08-14T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,40.0,26
21343,2024-08-14T00:00:00,MEYVE,ELMA FUJİ,kg,15.0,35.0,25
21344,2024-08-14T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,45.0,35.5
21345,2024-08-14T00:00:00,MEYVE,CILEK,kg,50.0,100.0,75
21346,2024-08-14T00:00:00,MEYVE,ELMA  STARKING,kg,20.0,35.0,27.5
21347,2024-08-14T00:00:00,MEYVE,ERİK  CAN,kg,60.0,100.0,80
21348,2024-08-14T00:00:00,MEYVE,ERIK  MURDUM,kg,12.0,40.0,26
21349,2024-08-14T00:00:00,MEYVE,GREYFURT,kg,30.0,55.0,42.5
21350,2024-08-14T00:00:00,SEBZE,KAVUN DİĞER,kg,10.0,18.0,14
21351,2024-08-14T00:00:00,SEBZE,KARPUZ,kg,5.0,15.0,10
21352,2024-08-15T00:00:00,SEBZE,KABAK  BAL,kg,10.0,25.0,17.5
21353,2024-08-15T00:00:00,SEBZE,KEREVIZ,kg,20.0,45.0,32.5
21354,2024-08-15T00:00:00,SEBZE,MARUL,adet,10.0,30.0,20
21355,2024-08-15T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18
21356,2024-08-15T00:00:00,SEBZE,PATLICAN TOPAN,kg,12.0,30.0,21
21357,2024-08-15T00:00:00,SEBZE,PANCAR,kg,8.0,25.0,16.5
21358,2024-08-15T00:00:00,SEBZE,SOĞAN   TAZE,kg,20.0,40.0,30
21359,2024-08-15T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,17.0,12.5
21360,2024-08-15T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,15.0,30.0,22.5
21361,2024-08-15T00:00:00,SEBZE,KARNABAHAR,kg,20.0,40.0,30
21362,2024-08-15T00:00:00,SEBZE,TURP  KIRMIZI,kg,15.0,25.0,20
21363,2024-08-15T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
21364,2024-08-15T00:00:00,SEBZE,SEMIZ OTU,adet,10.0,20.0,15
21365,2024-08-15T00:00:00,SEBZE,YAPRAK TAZE,kg,45.0,85.0,65
21366,2024-08-15T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,120.0,90
21367,2024-08-15T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,25.0,17.5
21368,2024-08-15T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,35.0,25
21369,2024-08-15T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
21370,2024-08-15T00:00:00,SEBZE,MANTAR,kg,45.0,90.0,67.5
21371,2024-08-15T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
21372,2024-08-15T00:00:00,SEBZE,BİBER KIRMIZI,kg,20.0,50.0,35
21373,2024-08-15T00:00:00,SEBZE,LAHANA  BEYAZ,kg,15.0,30.0,22.5
21374,2024-08-15T00:00:00,SEBZE,PIRASA,kg,18.0,35.0,26.5
21375,2024-08-15T00:00:00,SEBZE,PAZI,adet,15.0,30.0,22.5
21376,2024-08-15T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,50.0,37.5
21377,2024-08-15T00:00:00,SEBZE,DOMATES (DİĞER),kg,22.0,35.0,28.5
21378,2024-08-15T00:00:00,SEBZE,SALATALIK ,kg,15.0,35.0,25
21379,2024-08-15T00:00:00,SEBZE,DOMATES  SALKIM,kg,10.0,45.0,27.5
21380,2024-08-15T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
21381,2024-08-15T00:00:00,SEBZE,ACUR,kg,15.0,40.0,27.5
21382,2024-08-15T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,15.0,30.0,22.5
21383,2024-08-15T00:00:00,İTHAL,MANGO,adet,40.0,70.0,55
21384,2024-08-15T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,40.0,30
21385,2024-08-15T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,40.0,25
21386,2024-08-15T00:00:00,SEBZE,DOMATES CHERRY,kg,30.0,45.0,37.5
21387,2024-08-15T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,11.0,8
21388,2024-08-15T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,35.0,25
21389,2024-08-15T00:00:00,MEYVE,KIVI  ,kg,35.0,150.0,92.5
21390,2024-08-15T00:00:00,İTHAL,ZENCEFİL,kg,80.0,160.0,120
21391,2024-08-15T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
21392,2024-08-15T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,35.0,75.0,55
21393,2024-08-15T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
21394,2024-08-15T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,60.0,42.5
21395,2024-08-15T00:00:00,SEBZE,SALATALIK  SİLOR,kg,25.0,50.0,37.5
21396,2024-08-15T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,35.0,60.0,47.5
21397,2024-08-15T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,65.0,150.0,107.5
21398,2024-08-15T00:00:00,MEYVE,ARMUT AKÇA,kg,25.0,50.0,37.5
21399,2024-08-15T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,15.0,35.0,25
21400,2024-08-15T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,70.0,57.5
21401,2024-08-15T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,75.0,53.5
21402,2024-08-15T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35
21403,2024-08-15T00:00:00,SEBZE,DOMATES PEMBE,kg,20.0,50.0,35
21404,2024-08-15T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15
21405,2024-08-15T00:00:00,MEYVE,LİMON LAMAS,kg,45.0,60.0,52.5
21406,2024-08-15T00:00:00,SEBZE,PATATES TAZE,kg,6.0,17.0,11.5
21407,2024-08-15T00:00:00,SEBZE,DOMATES TARLA,kg,15.0,30.0,22.5
21408,2024-08-15T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
21409,2024-08-15T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,40.0,26
21410,2024-08-15T00:00:00,MEYVE,ELMA FUJİ,kg,15.0,35.0,25
21411,2024-08-15T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,45.0,35.5
21412,2024-08-15T00:00:00,MEYVE,CILEK,kg,50.0,100.0,75
21413,2024-08-15T00:00:00,MEYVE,ELMA  STARKING,kg,20.0,35.0,27.5
21414,2024-08-15T00:00:00,MEYVE,ERİK  CAN,kg,60.0,100.0,80
21415,2024-08-15T00:00:00,MEYVE,ERIK  MURDUM,kg,12.0,40.0,26
21416,2024-08-15T00:00:00,MEYVE,GREYFURT,kg,30.0,65.0,47.5
21417,2024-08-15T00:00:00,SEBZE,KAVUN DİĞER,kg,10.0,18.0,14
21418,2024-08-15T00:00:00,SEBZE,KARPUZ,kg,5.0,15.0,10
21419,2024-08-15T00:00:00,MEYVE,KAYISI ,kg,40.0,80.0,60
21420,2024-08-15T00:00:00,MEYVE,MALTA,kg,20.0,30.0,25
21421,2024-08-15T00:00:00,MEYVE,MUZ  YERLI,kg,35.0,70.0,52.5
21422,2024-08-15T00:00:00,MEYVE,VISNE,kg,30.0,90.0,60
21423,2024-08-15T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,50.0,30
21424,2024-08-15T00:00:00,İTHAL,KIVI  İTHAL,kg,80.0,170.0,125
21425,2024-08-15T00:00:00,MEYVE,LİMON DİĞER ,kg,45.0,70.0,57.5
21426,2024-08-15T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,7.0,5
21427,2024-08-15T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,9.0,6
21428,2024-08-15T00:00:00,SEBZE,Y.ROKA,bağ,3.0,7.0,5
21429,2024-08-15T00:00:00,SEBZE,Y.TERE,bağ,5.0,7.0,6
21430,2024-08-15T00:00:00,SEBZE,Y.NANE,bağ,3.0,7.0,5
21431,2024-08-15T00:00:00,MEYVE,INCIR,kg,50.0,110.0,80
21432,2024-08-15T00:00:00,MEYVE,ERİK  PAPAZ,kg,50.0,100.0,75
21433,2024-08-15T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,30.0,20
21434,2024-08-15T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,20.0,55.0,37.5
21435,2024-08-15T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,60.0,40
21436,2024-08-15T00:00:00,MEYVE,ELMA  GOLDEN,kg,15.0,40.0,27.5
21437,2024-08-15T00:00:00,SEBZE,KAVUN  SERA,kg,15.0,25.0,20
21438,2024-08-15T00:00:00,MEYVE,NEKTARIN  BEYAZ,kg,20.0,40.0,30
21439,2024-08-15T00:00:00,İTHAL,AVAKADO,adet,25.0,60.0,42.5
21440,2024-08-15T00:00:00,İTHAL,ANANAS,adet,35.0,60.0,47.5
21441,2024-08-15T00:00:00,İTHAL,MUZ  ITHAL,kg,45.0,90.0,67.5
21442,2024-08-15T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,50.0,100.0,75
21443,2024-08-15T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,50.0,35
21444,2024-08-15T00:00:00,SEBZE,BROKOLI,kg,30.0,70.0,50
21445,2024-08-15T00:00:00,MEYVE,ŞEFTALI,kg,20.0,60.0,40
21446,2024-08-15T00:00:00,SEBZE,Y.REYHAN,adet,8.0,15.0,11.5
21447,2024-08-15T00:00:00,SEBZE,BAMYA,kg,65.0,140.0,102.5
21448,2024-08-15T00:00:00,SEBZE,BORULCE,kg,50.0,120.0,85
21449,2024-08-15T00:00:00,SEBZE,BİBER  SİVRİ,kg,20.0,40.0,30
21450,2024-08-15T00:00:00,SEBZE,BİBER  DOLMA,kg,15.0,35.0,25
21451,2024-08-15T00:00:00,SEBZE,FASULYE   AYSE,kg,30.0,85.0,57.5
21452,2024-08-15T00:00:00,SEBZE,FASULYE   CALI,kg,30.0,75.0,52.5
21453,2024-08-15T00:00:00,SEBZE,BARBUNYA TAZE,kg,30.0,70.0,50
21454,2024-08-15T00:00:00,SEBZE,HAVUÇ,kg,15.0,30.0,22.5
21455,2024-08-15T00:00:00,SEBZE,ISPANAK,kg,15.0,40.0,27.5
21456,2024-08-15T00:00:00,SEBZE,KABAK TAZE,kg,15.0,40.0,27.5
21457,2024-08-16T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,50.0,100.0,75
21458,2024-08-16T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,50.0,35
21459,2024-08-16T00:00:00,SEBZE,BROKOLI,kg,30.0,60.0,45
21460,2024-08-16T00:00:00,MEYVE,ŞEFTALI,kg,20.0,50.0,35
21461,2024-08-16T00:00:00,SEBZE,Y.REYHAN,adet,8.0,15.0,11.5
21462,2024-08-16T00:00:00,SEBZE,BAMYA,kg,65.0,150.0,107.5
21463,2024-08-16T00:00:00,SEBZE,BORULCE,kg,50.0,120.0,85
21464,2024-08-16T00:00:00,SEBZE,BİBER  SİVRİ,kg,20.0,35.0,27.5
21465,2024-08-16T00:00:00,SEBZE,BİBER  DOLMA,kg,15.0,35.0,25
21466,2024-08-16T00:00:00,SEBZE,FASULYE   AYSE,kg,30.0,75.0,52.5
21467,2024-08-16T00:00:00,SEBZE,FASULYE   CALI,kg,30.0,65.0,47.5
21468,2024-08-16T00:00:00,SEBZE,BARBUNYA TAZE,kg,30.0,70.0,50
21469,2024-08-16T00:00:00,SEBZE,HAVUÇ,kg,15.0,30.0,22.5
21470,2024-08-16T00:00:00,SEBZE,ISPANAK,kg,15.0,40.0,27.5
21471,2024-08-16T00:00:00,SEBZE,KABAK TAZE,kg,15.0,40.0,27.5
21472,2024-08-16T00:00:00,SEBZE,KABAK  BAL,kg,10.0,25.0,17.5
21473,2024-08-16T00:00:00,SEBZE,KEREVIZ,kg,20.0,40.0,30
21474,2024-08-16T00:00:00,SEBZE,MARUL,adet,10.0,30.0,20
21475,2024-08-16T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18
21476,2024-08-16T00:00:00,SEBZE,PATLICAN TOPAN,kg,12.0,30.0,21
21477,2024-08-16T00:00:00,SEBZE,PANCAR,kg,8.0,25.0,16.5
21478,2024-08-16T00:00:00,SEBZE,SOĞAN   TAZE,kg,20.0,40.0,30
21479,2024-08-16T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,17.0,12.5
21480,2024-08-16T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,10.0,25.0,17.5
21481,2024-08-16T00:00:00,SEBZE,KARNABAHAR,kg,20.0,40.0,30
21482,2024-08-16T00:00:00,SEBZE,TURP  KIRMIZI,kg,15.0,25.0,20
21483,2024-08-16T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
21484,2024-08-16T00:00:00,SEBZE,SEMIZ OTU,adet,10.0,20.0,15
21485,2024-08-16T00:00:00,SEBZE,YAPRAK TAZE,kg,45.0,85.0,65
21486,2024-08-16T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,130.0,95
21487,2024-08-16T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,25.0,17.5
21488,2024-08-16T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,35.0,25
21489,2024-08-16T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
21490,2024-08-16T00:00:00,SEBZE,MANTAR,kg,45.0,90.0,67.5
21491,2024-08-16T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
21492,2024-08-16T00:00:00,SEBZE,BİBER KIRMIZI,kg,10.0,35.0,22.5
21493,2024-08-16T00:00:00,SEBZE,LAHANA  BEYAZ,kg,15.0,30.0,22.5
21494,2024-08-16T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,45.0,35.5
21495,2024-08-16T00:00:00,MEYVE,CILEK,kg,50.0,110.0,80
21496,2024-08-16T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
21497,2024-08-16T00:00:00,MEYVE,ERİK  CAN,kg,60.0,100.0,80
21498,2024-08-16T00:00:00,SEBZE,PIRASA,kg,18.0,35.0,26.5
21499,2024-08-16T00:00:00,SEBZE,PAZI,adet,15.0,30.0,22.5
21500,2024-08-16T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,50.0,37.5
21501,2024-08-16T00:00:00,SEBZE,DOMATES (DİĞER),kg,22.0,35.0,28.5
21502,2024-08-16T00:00:00,SEBZE,SALATALIK ,kg,15.0,30.0,22.5
21503,2024-08-16T00:00:00,SEBZE,DOMATES  SALKIM,kg,10.0,40.0,25
21504,2024-08-16T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
21505,2024-08-16T00:00:00,SEBZE,ACUR,kg,15.0,40.0,27.5
21506,2024-08-16T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,15.0,25.0,20
21507,2024-08-16T00:00:00,İTHAL,MANGO,adet,40.0,70.0,55
21508,2024-08-16T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,40.0,30
21509,2024-08-16T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,40.0,25
21510,2024-08-16T00:00:00,SEBZE,DOMATES CHERRY,kg,30.0,40.0,35
21511,2024-08-16T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,10.0,7.5
21512,2024-08-16T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,30.0,22.5
21513,2024-08-16T00:00:00,MEYVE,KIVI  ,kg,35.0,150.0,92.5
21514,2024-08-16T00:00:00,İTHAL,ZENCEFİL,kg,80.0,160.0,120
21515,2024-08-16T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
21516,2024-08-16T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,35.0,75.0,55
21517,2024-08-16T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
21518,2024-08-16T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,50.0,37.5
21519,2024-08-16T00:00:00,SEBZE,SALATALIK  SİLOR,kg,15.0,35.0,25
21520,2024-08-16T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,35.0,60.0,47.5
21521,2024-08-16T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,65.0,150.0,107.5
21522,2024-08-16T00:00:00,MEYVE,ARMUT AKÇA,kg,25.0,50.0,37.5
21523,2024-08-16T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,15.0,35.0,25
21524,2024-08-16T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,70.0,57.5
21525,2024-08-16T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,75.0,53.5
21526,2024-08-16T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35
21527,2024-08-16T00:00:00,SEBZE,DOMATES PEMBE,kg,20.0,50.0,35
21528,2024-08-16T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15
21529,2024-08-16T00:00:00,MEYVE,LİMON LAMAS,kg,45.0,75.0,60
21530,2024-08-16T00:00:00,SEBZE,PATATES TAZE,kg,6.0,17.0,11.5
21531,2024-08-16T00:00:00,SEBZE,DOMATES TARLA,kg,15.0,30.0,22.5
21532,2024-08-16T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
21533,2024-08-16T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,40.0,26
21534,2024-08-16T00:00:00,MEYVE,ELMA FUJİ,kg,15.0,35.0,25
21535,2024-08-16T00:00:00,MEYVE,ERIK  MURDUM,kg,12.0,30.0,21
21536,2024-08-16T00:00:00,MEYVE,GREYFURT,kg,25.0,50.0,37.5
21537,2024-08-16T00:00:00,SEBZE,KAVUN DİĞER,kg,10.0,18.0,14
21538,2024-08-16T00:00:00,SEBZE,KARPUZ,kg,5.0,15.0,10
21539,2024-08-16T00:00:00,MEYVE,KAYISI ,kg,40.0,80.0,60
21540,2024-08-16T00:00:00,MEYVE,MALTA,kg,20.0,30.0,25
21541,2024-08-16T00:00:00,MEYVE,MUZ  YERLI,kg,35.0,70.0,52.5
21542,2024-08-16T00:00:00,MEYVE,VISNE,kg,30.0,90.0,60
21543,2024-08-16T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,40.0,25
21544,2024-08-16T00:00:00,İTHAL,KIVI  İTHAL,kg,80.0,170.0,125
21545,2024-08-16T00:00:00,MEYVE,LİMON DİĞER ,kg,45.0,70.0,57.5
21546,2024-08-16T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,7.0,5
21547,2024-08-16T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,9.0,6
21548,2024-08-16T00:00:00,SEBZE,Y.ROKA,bağ,3.0,7.0,5
21549,2024-08-16T00:00:00,SEBZE,Y.TERE,bağ,5.0,7.0,6
21550,2024-08-16T00:00:00,SEBZE,Y.NANE,bağ,3.0,7.0,5
21551,2024-08-16T00:00:00,MEYVE,INCIR,kg,40.0,100.0,70
21552,2024-08-16T00:00:00,MEYVE,ERİK  PAPAZ,kg,50.0,100.0,75
21553,2024-08-16T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,30.0,20
21554,2024-08-16T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,20.0,55.0,37.5
21555,2024-08-16T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,60.0,40
21556,2024-08-16T00:00:00,MEYVE,ELMA  GOLDEN,kg,15.0,40.0,27.5
21557,2024-08-16T00:00:00,SEBZE,KAVUN  SERA,kg,15.0,25.0,20
21558,2024-08-16T00:00:00,MEYVE,NEKTARIN  BEYAZ,kg,20.0,40.0,30
21559,2024-08-16T00:00:00,İTHAL,AVAKADO,adet,25.0,60.0,42.5
21560,2024-08-16T00:00:00,İTHAL,ANANAS,adet,35.0,70.0,52.5
21561,2024-08-16T00:00:00,İTHAL,MUZ  ITHAL,kg,45.0,90.0,67.5
21562,2024-08-17T00:00:00,İTHAL,MANGO,adet,40.0,70.0,55
21563,2024-08-17T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,40.0,30
21564,2024-08-17T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,35.0,22.5
21565,2024-08-17T00:00:00,SEBZE,DOMATES CHERRY,kg,30.0,40.0,35
21566,2024-08-17T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,10.0,7.5
21567,2024-08-17T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,30.0,22.5
21568,2024-08-17T00:00:00,MEYVE,KIVI  ,kg,35.0,150.0,92.5
21569,2024-08-17T00:00:00,İTHAL,ZENCEFİL,kg,80.0,160.0,120
21570,2024-08-17T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
21571,2024-08-17T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,35.0,75.0,55
21572,2024-08-17T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
21573,2024-08-17T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,50.0,37.5
21574,2024-08-17T00:00:00,SEBZE,SALATALIK  SİLOR,kg,15.0,35.0,25
21575,2024-08-17T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,35.0,60.0,47.5
21576,2024-08-17T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,40.0,33
21577,2024-08-17T00:00:00,MEYVE,CILEK,kg,50.0,110.0,80
21578,2024-08-17T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
21579,2024-08-17T00:00:00,MEYVE,ERİK  CAN,kg,60.0,100.0,80
21580,2024-08-17T00:00:00,MEYVE,ERIK  MURDUM,kg,12.0,30.0,21
21581,2024-08-17T00:00:00,MEYVE,GREYFURT,kg,25.0,40.0,32.5
21582,2024-08-17T00:00:00,SEBZE,KAVUN DİĞER,kg,8.0,14.0,11
21583,2024-08-17T00:00:00,SEBZE,KARPUZ,kg,5.0,12.0,8.5
21584,2024-08-17T00:00:00,MEYVE,KAYISI ,kg,40.0,70.0,55
21585,2024-08-17T00:00:00,MEYVE,MALTA,kg,20.0,30.0,25
21586,2024-08-17T00:00:00,MEYVE,MUZ  YERLI,kg,35.0,60.0,47.5
21587,2024-08-17T00:00:00,MEYVE,VISNE,kg,30.0,90.0,60
21588,2024-08-17T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,40.0,25
21589,2024-08-17T00:00:00,İTHAL,KIVI  İTHAL,kg,80.0,170.0,125
21590,2024-08-17T00:00:00,MEYVE,LİMON DİĞER ,kg,45.0,70.0,57.5
21591,2024-08-17T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,7.0,5
21592,2024-08-17T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,9.0,6
21593,2024-08-17T00:00:00,SEBZE,Y.ROKA,bağ,3.0,7.0,5
21594,2024-08-17T00:00:00,SEBZE,Y.TERE,bağ,5.0,7.0,6
21595,2024-08-17T00:00:00,SEBZE,Y.NANE,bağ,3.0,7.0,5
21596,2024-08-17T00:00:00,MEYVE,INCIR,kg,40.0,100.0,70
